School,year,Games,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD,Cmp,Pass Att,Pct,Yds,TD,Rush Att,Yds,Avg,TD
Toledo,1980,11,8.7,19.2,45.5,108.1,0.5,52.7,187.8,3.6,1.3,8.520191104,18.41702686,46.19428975,114.1950292,0.708404585,53.50095379,200.247545,3.706188908,1.411091712
Toledo,1981,12,13.8,26.8,51.4,166.1,0.8,41.6,121.3,2.9,1.2,9.576152883,20.09362149,47.2354318,124.5760234,0.726723668,51.12076303,184.458036,3.544951126,1.36887337
Toledo,1982,11,12.7,24.3,52.4,158,0.6,47.9,178.9,3.7,1.1,10.20092231,20.93489719,48.26834544,131.2608187,0.701378935,50.47661043,183.3464288,3.575960901,1.315098696
Toledo,1983,11,16.8,31.2,53.9,205.5,1,39.7,103.8,2.6,0.9,11.52073785,22.98791775,49.39467635,146.108655,0.761103148,48.32128834,167.437143,3.380768721,1.232078957
Toledo,1984,12,16.1,30.2,53.3,166.4,0.7,34.3,98.4,2.9,0.7,12.43659028,24.4303342,50.17574108,150.166924,0.748882518,45.51703067,153.6297144,3.284614977,1.125663165
Toledo,1985,11,13.1,27.6,47.4,138.9,0.5,41.9,122.3,2.9,1,12.56927222,25.06426736,49.62059286,147.9135392,0.699106014,44.79362454,147.3637715,3.207691981,1.100530532
Toledo,1986,11,13.3,23.9,55.5,133.1,0.7,46.6,194.6,4.2,1.6,12.71541778,24.83141389,50.79647429,144.9508313,0.699284812,45.15489963,156.8110172,3.406153585,1.200424426
Toledo,1987,11,15.5,28.9,53.5,172,0.7,45.1,181.3,4,1.4,13.27233422,25.64513111,51.33717943,150.3606651,0.699427849,45.1439197,161.7088138,3.524922868,1.240339541
Toledo,1988,11,13.7,26.3,52.2,160.8,0.6,43.7,174,4,1.5,13.35786738,25.77610489,51.50974355,152.4485321,0.679542279,44.85513576,164.167051,3.619938294,1.292271632
Toledo,1989,11,15,27.5,54.6,182.3,1.1,43.6,159.7,3.7,1.5,13.6862939,26.12088391,52.12779484,158.4188256,0.763633824,44.60410861,163.2736408,3.635950636,1.333817306
Toledo,1990,11,11.9,26.5,45,150.1,0.9,38.5,134.7,3.5,1.1,13.32903512,26.19670713,50.70223587,156.7550605,0.790907059,43.38328689,157.5589127,3.608760508,1.287053845
Toledo,1991,11,13.3,24.4,54.5,145.3,0.6,46.8,181.6,3.9,1.7,13.3232281,25.8373657,51.4617887,154.4640484,0.752725647,44.06662951,162.3671301,3.667008407,1.369643076
Toledo,1992,11,13.5,27.9,48.2,170.9,0.6,42.4,113.5,2.7,0.7,13.35858248,26.24989256,50.80943096,157.7512387,0.722180518,43.73330361,152.5937041,3.473606725,1.235714461
Toledo,1993,11,16.8,30.3,55.6,210.8,1.9,45.6,166.5,3.6,1.1,14.04686598,27.05991405,51.76754477,168.360991,0.957744414,44.10664289,155.3749633,3.49888538,1.208571569
Toledo,1994,11,16.1,29.6,54.3,203.4,1.6,39,169.6,4.3,2,14.45749279,27.56793124,52.27403581,175.3687928,1.086195531,43.08531431,158.2199706,3.659108304,1.366857255
Toledo,1995,12,16.9,29.3,57.8,192.3,1.1,34.4,124.8,3.6,1.5,14.94599423,27.91434499,53.37922865,178.7550342,1.088956425,41.34825145,151.5359765,3.647286643,1.393485804
Toledo,1996,11,15.5,28.2,54.8,203.2,1.3,41.6,162.7,3.9,1.5,15.05679538,27.97147599,53.66338292,183.6440274,1.13116514,41.39860116,153.7687812,3.697829315,1.414788643
Toledo,1997,12,16.8,31.9,52.5,222.5,1.3,36.3,128.3,3.5,1.4,15.40543631,28.75718079,53.43070634,191.4152219,1.164932112,40.37888093,148.675025,3.658263452,1.411830914
Toledo,1998,12,17.6,30.9,56.9,196,1,42.4,162.6,3.8,1.2,15.84434905,29.18574464,54.12456507,192.3321775,1.13194569,40.78310474,151.46002,3.686610761,1.369464732
Toledo,1999,11,20.6,33.3,62,240.2,1.3,34.6,106.6,3.1,1,16.79547924,30.00859571,55.69965205,201.905742,1.165556552,39.54648379,142.488016,3.569288609,1.295571785
Tulane,1956,10,4.9,12.4,39.5,72.9, ,49.8,190.3,3.8, ,4.9,12.4,39.5,72.9, ,49.8,190.3,3.8, 
Tulane,1957,10,3.3,9.3,35.5,41.2, ,54.2,241.2,4.5, ,4.58,11.78,38.7,66.56, ,50.68,200.48,3.94, 
Tulane,1958,10,5.8,14.6,39.7,87.8,1,46.3,185.7,4,1.5,4.824,12.344,38.9,70.808,1,49.804,197.524,3.952,1.5
Tulane,1959,10,6.1,13.2,46.2,83.7, ,43.7,154.7,3.5, ,5.0792,12.5152,40.36,73.3864,1,48.5832,188.9592,3.8616,1.5
Tulane,1960,10,8.1,17.4,46.6,109.9,0.8,42.1,136.5,3.2, ,5.68336,13.49216,41.608,80.68912,0.96,47.28656,178.46736,3.72928,1.5
Tulane,1961,10,7,15.6,44.9,91.1,0.8,49.9,188.7,3.8,2.1,5.946688,13.913728,42.2664,82.771296,0.928,47.809248,180.513888,3.743424,1.62
Tulane,1962,10,6.4,12.9,49.6,102,1.2,48,218.8,4.6,2.7,6.0373504,13.7109824,43.73312,86.6170368,0.9824,47.8473984,188.1711104,3.9147392,1.836
Tulane,1963,10,7.5,15.1,49.7,95.8,0.4,53.5,212.7,4,1.7,6.32988032,13.98878592,44.926496,88.45362944,0.86592,48.97791872,193.0768883,3.93179136,1.8088
Tulane,1964,10,8.7,19.5,44.6,103.4,0.4,43.9,147,3.3,1.4,6.803904256,15.09102874,44.8611968,91.44290355,0.772736,47.96233498,183.8615107,3.805433088,1.72704
Tulane,1965,10,10.2,20.6,49.5,138.5,1,53.5,213.7,4,2.2,7.483123405,16.19282299,45.78895744,100.8543228,0.8181888,49.06986798,189.8292085,3.84434647,1.821632
Tulane,1966,10,9.5,19.1,49.7,111.5,0.7,46.2,196.6,4.3,1.2,7.886498724,16.77425839,46.57116595,102.9834583,0.79455104,48.49589438,191.1833668,3.935477176,1.6973056
Tulane,1967,10,9.7,19.5,49.7,122.6,0.6,54.2,214,3.9,2.4,8.249198979,17.31940671,47.19693276,106.9067666,0.755640832,49.63671551,195.7466935,3.928381741,1.83784448
Tulane,1968,10,14,26.8,52.2,199.6,1.6,51.3,237.5,4.6,2.2,9.399359183,19.21552537,48.19754621,125.4454133,0.924512666,49.96937241,204.0973548,4.062705393,1.910275584
Tulane,1969,10,13.3,26.9,49.4,164,1,57,193.3,3.4,1.9,10.17948735,20.7524203,48.43803697,133.1563306,0.939610132,51.37549792,201.9378838,3.930164314,1.908220467
Tulane,1970,12,9.4,20.8,45.2,100.3,0.1,50.9,122.3,2.4,1.2,10.02358988,20.76193624,47.79042957,126.5850645,0.771688106,51.28039834,186.010307,3.624131451,1.766576374
Tulane,1971,11,10.4,20.2,51.4,128.8,0.9,59.4,220.2,3.7,1.6,10.0988719,20.64954899,48.51234366,127.0280516,0.797350485,52.90431867,192.8482456,3.639305161,1.733261099
Tulane,1972,11,9.2,21.4,43,125.3,0.5,46.5,149.2,3.2,1.1,9.919097521,20.79963919,47.40987493,126.6824413,0.737880388,51.62345494,184.1185965,3.551444129,1.606608879
Tulane,1973,12,9,18.3,49.3,111.2,0.5,43.8,126.8,2.9,1,9.735278017,20.29971135,47.78789994,123.585953,0.69030431,50.05876395,172.6548772,3.421155303,1.485287103
Tulane,1974,11,5.6,12.9,43.7,82,0.4,55.8,220.4,3.9,1.5,8.908222414,18.81976908,46.97031995,115.2687624,0.632243448,51.20701116,182.2039018,3.516924243,1.488229683
Tulane,1975,11,6.4,14.3,44.6,88.6,0.5,58,193.8,3.3,1.5,8.406577931,17.91581527,46.49625596,109.9350099,0.605794759,52.56560893,184.5231214,3.473539394,1.490583746
Tulane,1976,11,6.6,13,51,100.6,0.4,57.6,234.4,4.1,2.3,8.045262345,16.93265221,47.39700477,108.068008,0.564635807,53.57248714,194.4984971,3.598831515,1.652466997
Tulane,1977,11,9.5,19.9,47.9,118.4,1,44.2,252.5,5.7,1.9,8.336209876,17.52612177,47.49760382,110.1344064,0.651708645,51.69798971,206.0987977,4.019065212,1.701973598
Tulane,1978,11,10.3,19.5,52.8,136.1,0.6,48.5,187.4,3.9,1.5,8.728967901,17.92089742,48.55808305,115.3275251,0.641366916,51.05839177,202.3590382,3.99525217,1.661578878
Tulane,1979,12,12.6,25.4,49.5,159.4,0.8,40.9,126.4,3.1,0.9,9.503174321,19.41671793,48.74646644,124.1420201,0.673093533,49.02671342,187.1672305,3.816201736,1.509263102
Tulane,1980,12,10.4,21.6,48.3,147.8,1,45,164.2,3.6,1.1,9.682539456,19.85337435,48.65717315,128.8736161,0.738474826,48.22137073,182.5737844,3.772961389,1.427410482
Tulane,1981,11,13.6,24.5,55.6,177.6,0.6,46.1,129.4,2.8,0.8,10.46603157,20.78269948,50.04573852,138.6188928,0.710779861,47.79709659,171.9390275,3.578369111,1.301928386
Tulane,1982,11,13.8,23.4,59.1,176,0.9,48.9,209.5,4.3,2,11.13282525,21.30615958,51.85659082,146.0951143,0.748623889,48.01767727,179.451222,3.722695289,1.441542708
Tulane,1983,11,12.2,24.7,49.3,163.9,1.2,49.3,179.9,3.7,1.5,11.3462602,21.98492767,51.34527265,149.6560914,0.838899111,48.27414182,179.5409776,3.718156231,1.453234167
Tulane,1984,11,11.6,23.9,48.7,146.4,1,46.9,205,4.4,1.6,11.39700816,22.36794213,50.81621812,149.0048731,0.871119289,47.99931345,184.6327821,3.854524985,1.482587333
Tulane,1985,11,13.5,22,61.2,177.3,1.3,53.1,248,4.7,2.5,11.81760653,22.29435371,52.8929745,154.6638985,0.956895431,49.01945076,197.3062257,4.023619988,1.686069867
Tulane,1986,11,11.6,22.4,52,154.5,0.9,47.1,243,5.2,2.7,11.77408522,22.31548296,52.7143796,154.6311188,0.945516345,48.63556061,206.4449805,4.25889599,1.888855893
Tulane,1987,12,13.4,23.8,56.3,174.5,1.5,41.4,210.2,5.1,1.9,12.09926818,22.61238637,53.43150368,158.604895,1.056413076,47.18844849,207.1959844,4.427116792,1.891084715
Tulane,1988,11,15.6,28.7,54.4,207.5,1.3,47.3,213.2,4.5,1.5,12.79941454,23.8299091,53.62520294,168.383916,1.105130461,47.21075879,208.3967875,4.441693434,1.812867772
Tulane,1989,12,14.7,27.5,53.3,219.7,1.5,38.3,161.9,4.2,1.7,13.17953163,24.56392728,53.56016235,178.6471328,1.184104369,45.42860703,199.09743,4.393354747,1.790294217
Tulane,1990,11,13.6,24.5,55.8,169.5,1.2,40.3,176.2,4.4,1.5,13.26362531,24.55114182,54.00812988,176.8177063,1.187283495,44.40288563,194.517944,4.394683798,1.732235374
Tulane,1991,11,16.6,25.8,64.4,213.5,1.7,46.5,227.5,4.9,2.4,13.93090025,24.80091346,56.08650391,184.154165,1.289826796,44.8223085,201.1143552,4.495747038,1.865788299
Tulane,1992,11,12.3,22.8,53.8,150.7,1.5,44.5,212.5,4.8,1.8,13.6047202,24.40073077,55.62920313,177.463332,1.331861437,44.7578468,203.3914842,4.55659763,1.852630639
Tulane,1993,12,14.4,24.3,59.5,183.9,1.4,46.2,211.9,4.6,2.2,13.76377616,24.38058461,56.4033625,178.7506656,1.345489149,45.04627744,205.0931873,4.565278104,1.922104511
Tulane,1994,11,14.9,24.8,60.1,207.8,1.4,44.6,193.5,4.3,2,13.99102093,24.46446769,57.14269,184.5605325,1.35639132,44.95702195,202.7745499,4.512222484,1.937683609
Tulane,1995,11,17.2,27.8,61.8,206.1,1.4,44.5,159.4,3.6,2,14.63281674,25.13157415,58.074152,188.868426,1.365113056,44.86561756,194.0996399,4.329777987,1.950146887
Tulane,1996,11,14.4,23.8,60.3,177.7,1.1,48.7,200.2,4.1,1.7,14.58625339,24.86525932,58.5193216,186.6347408,1.312090444,45.63249405,195.3197119,4.283822389,1.90011751
Tulane,1997,11,17.9,33.5,53.5,208,1,38.8,148.2,3.8,1.5,15.24900271,26.59220746,57.51545728,190.9077926,1.249672356,44.26599524,185.8957695,4.187057912,1.820094008
Tulane,1998,12,19.3,33.6,57.6,260.8,1.5,38,160.3,4.2,1.5,16.05920217,27.99376597,57.53236582,204.8862341,1.299737884,43.01279619,180.7766156,4.189646329,1.756075206
Tulane,1999,11,13.2,23.5,56,206.2,1.3,47.8,243.9,5.1,2.9,15.48736174,27.09501277,57.22589266,205.1489873,1.299790308,43.97023695,193.4012925,4.371717063,1.984860165
Tulsa,1956,10,5.8,15.6,37.2,68.1,0.3,47.7,157,3.3,0.7,5.8,15.6,37.2,68.1,0.3,47.7,157,3.3,0.7
Tulsa,1957,10,7.1,17.5,40.6,101,0.7,52.6,166.5,3.2,1.4,6.06,15.98,37.88,74.68,0.38,48.68,158.9,3.28,0.84
Tulsa,1958,10,8.7,19.7,44.2,120.5,0.7,39.8,82.5,2.1,0.6,6.588,16.724,39.144,83.844,0.444,46.904,143.62,3.044,0.792
Tulsa,1959,10,9.4,17.9,52.5,121.3,1.2,42.2,141.8,3.4,1.1,7.1504,16.9592,41.8152,91.3352,0.5952,45.9632,143.256,3.1152,0.8536
Tulsa,1960,10,7.8,17.8,43.8,108.5,1,44.3,188.5,4.3, ,7.28032,17.12736,42.21216,94.76816,0.67616,45.63056,152.3048,3.35216,0.8536
Tulsa,1961,10,6.8,12.6,54,86.2,0.7,43.6,189.5,4.3,2.2,7.184256,16.221888,44.569728,93.054528,0.680928,45.224448,159.74384,3.541728,1.12288
Tulsa,1962,10,8.7,16.5,52.7,83.9,0.7,51.3,188.4,3.7,1.9,7.4874048,16.2775104,46.1957824,91.2236224,0.6847424,46.4395584,165.475072,3.5733824,1.278304
Tulsa,1963,10,8.7,18.2,47.8,105.4,0.5,45.1,204.5,4.5,2.3,7.72992384,16.66200832,46.51662592,94.05889792,0.64779392,46.17164672,173.2800576,3.75870592,1.4826432
Tulsa,1964,11,8.3,20.2,41,85.5,0.7,31.3,127.4,4.1,1.1,7.843939072,17.36960666,45.41330074,92.34711834,0.658235136,43.19731738,164.1040461,3.826964736,1.40611456
Tulsa,1965,11,8.9,24.7,36,116.5,0.9,35.2,101.3,2.9,0.7,8.055151258,18.83568532,43.53064059,97.17769467,0.706588109,41.5978539,151.5432369,3.641571789,1.264891648
Tulsa,1966,10,12,29,41.4,153.5,0.5,42,146.6,3.5,1.5,8.844121006,20.86854826,43.10451247,108.4421557,0.665270487,41.67828312,150.5545895,3.613257431,1.311913318
Tulsa,1967,10,10.6,30.1,35.2,152.6,0.9,44,94.8,2.2,1,9.195296805,22.71483861,41.52360998,117.2737246,0.71221639,42.1426265,139.4036716,3.330605945,1.249530655
Tulsa,1968,10,9.6,22.7,42.3,161.5,1.2,50.5,171.5,3.4,2.1,9.276237444,22.71187089,41.67888798,126.1189797,0.809773112,43.8141012,145.8229373,3.344484756,1.419624524
Tulsa,1969,10,9.8,22,44.5,147,1.5,52.3,283.7,5.4,3.4,9.380989955,22.56949671,42.24311039,130.2951837,0.947818489,45.51128096,173.3983498,3.755587805,1.815699619
Tulsa,1970,10,12.2,27.7,44,154.2,0.8,46.4,171.6,3.7, ,9.944791964,23.59559737,42.59448831,135.076147,0.918254791,45.68902477,173.0386799,3.744470244,1.815699619
Tulsa,1971,11,9.1,17.7,51.3,125.1, ,57.3,224.2,3.9, ,9.775833571,22.41647789,44.33559065,133.0809176,0.918254791,48.01121981,183.2709439,3.775576195,1.815699619
Tulsa,1972,11,9.5,19.4,48.8,103.5, ,52.6,214,4.1, ,9.720666857,21.81318232,45.22847252,127.1647341,0.918254791,48.92897585,189.4167551,3.840460956,1.815699619
Tulsa,1973,11,8.8,19.6,44.9,115.7, ,50.5,168.5,3.3, ,9.536533486,21.37054585,45.16277801,124.8717873,0.918254791,49.24318068,185.2334041,3.732368765,1.815699619
Tulsa,1974,11,9.1,21.5,42.4,110.4,0.6,54.4,171.3,3.2,1.7,9.449226788,21.39643668,44.61022241,121.9774298,0.854603833,50.27454454,182.4467233,3.625895012,1.792559695
Tulsa,1975,11,7.1,17.2,41.3,107.3,0.6,54.4,210,3.9,1.4,8.979381431,20.55714935,43.94817793,119.0419438,0.803683067,51.09963564,187.9573786,3.680716009,1.714047756
Tulsa,1976,12,8,19.8,40.5,106.8,0.4,46.4,141.2,3,1.3,8.783505145,20.40571948,43.25854234,116.5935551,0.722946453,50.15970851,178.6059029,3.544572808,1.631238205
Tulsa,1977,11,10.6,20.4,52.2,161.5,1.6,56.6,294.5,5.2,2.8,9.146804116,20.40457558,45.04683387,125.5748441,0.898357163,51.44776681,201.7847223,3.875658246,1.864990564
Tulsa,1978,11,13.1,26.5,49.3,174.1,0.3,52,191.7,3.7,1.7,9.937443293,21.62366046,45.8974671,135.2798752,0.77868573,51.55821345,199.7677779,3.840526597,1.831992451
Tulsa,1979,11,7.8,16.1,48.6,101,0.5,52.4,210.4,4,1.8,9.509954634,20.51892837,46.43797368,128.4239002,0.722948584,51.72657076,201.8942223,3.872421277,1.825593961
Tulsa,1980,11,12.1,23.5,51.6,148.9,1.3,48.1,156.5,3.3,1.3,10.02796371,21.1151427,47.47037894,132.5191202,0.838358867,51.00125661,192.8153778,3.757937022,1.720475169
Tulsa,1981,11,9.5,19.2,49.8,128.5,0.8,48.6,190,3.9,1.3,9.922370966,20.73211416,47.93630315,131.7152961,0.830687094,50.52100528,192.2523023,3.786349618,1.636380135
Tulsa,1982,11,19.1,35.2,54.3,234.9,0.8,41.1,150.5,3.7,1.3,11.75789677,23.62569133,49.20904252,152.3522369,0.824549675,48.63680423,183.9018418,3.769079694,1.569104108
Tulsa,1983,11,13.7,27.5,50,167.7,0.8,43.7,161.7,3.7,1.4,12.14631742,24.40055306,49.36723402,155.4217895,0.81963974,47.64944338,179.4614734,3.755263755,1.535283286
Tulsa,1984,11,13.6,26.8,50.8,163.6,0.7,43.6,161.3,3.7,1.4,12.43705393,24.88044245,49.65378722,157.0574316,0.795711792,46.83955471,175.8291788,3.744211004,1.508226629
Tulsa,1985,11,14.1,23.4,60.3,168.8,1.8,47,223.8,4.8,1.9,12.76964315,24.58435396,51.78302977,159.4059453,0.996569434,46.87164376,185.423343,3.955368803,1.586581303
Tulsa,1986,11,12.7,24.7,51.5,154,0.7,46,178.4,3.9,1.4,12.75571452,24.60748317,51.72642382,158.3247562,0.937255547,46.69731501,184.0186744,3.944295043,1.549265043
Tulsa,1987,11,12.2,23.5,51.7,152.8,1.3,50.5,249.4,4.9,2.9,12.64457161,24.38598653,51.72113905,157.219805,1.009804438,47.45785201,197.0949395,4.135436034,1.819412034
Tulsa,1988,11,16.8,32.4,52,237.7,1.6,41.3,162,3.9,1.9,13.47565729,25.98878923,51.77691124,173.315844,1.12784355,46.22628161,190.0759516,4.088348827,1.835529627
Tulsa,1989,12,15,28.9,51.9,197.8,1.3,37.3,134,3.6,1.2,13.78052583,26.57103138,51.80152899,178.2126752,1.16227484,44.44102529,178.8607613,3.990679062,1.708423702
Tulsa,1990,11,13.7,25.7,53.4,202.8,1.2,44.4,164.7,3.7,2,13.76442067,26.39682511,52.1212232,183.1301402,1.169819872,44.43282023,176.028609,3.932543249,1.766738961
Tulsa,1991,12,10.8,22.9,46.9,132.2,0.8,36.7,137.1,3.7,1.3,13.17153653,25.69746008,51.07697856,172.9441121,1.095855898,42.88625618,168.2428872,3.8860346,1.673391169
Tulsa,1992,11,12.2,21.7,56.1,165.5,0.6,44.6,221.6,5,1.9,12.97722923,24.89796807,52.08158285,171.4552897,0.996684718,43.22900495,178.9143098,4.10882768,1.718712935
Tulsa,1993,11,15.2,23.5,64.5,153.4,1,44,183.9,4.2,1.7,13.42178338,24.61837445,54.56526628,167.8442318,0.997347774,43.38320396,179.9114478,4.127062144,1.714970348
Tulsa,1994,11,12.3,23.7,51.7,152.8,0.7,46.8,199.4,4.3,2.4,13.19742671,24.43469956,53.99221302,164.8353854,0.93787822,44.06656317,183.8091583,4.161649715,1.851976279
Tulsa,1995,11,15.5,26.6,58.4,225.3,1.4,43,177.5,4.1,1.7,13.65794136,24.86775965,54.87377042,176.9283083,1.030302576,43.85325053,182.5473266,4.149319772,1.821581023
Tulsa,1996,11,10.7,22.3,48.2,176.4,1.3,48,264.4,5.5,2.6,13.06635309,24.35420772,53.53901633,176.8226467,1.084242061,44.68260043,198.9178613,4.419455818,1.977264818
Tulsa,1997,11,13,21.6,60.1,182.4,1.7,53.5,309.8,5.8,3.4,13.05308247,23.80336618,54.85121307,177.9381173,1.207393648,46.44608034,221.094289,4.695564654,2.261811855
Tulsa,1998,11,12.6,24.4,51.9,157.5,0.5,43.7,189.3,4.3,2.3,12.96246598,23.92269294,54.26097045,173.8504939,1.065914919,45.89686427,214.7354312,4.616451723,2.269449484
Tulsa,1999,11,16.8,27.5,61.3,224.9,1.8,42.4,188.5,4.4,2.2,13.72997278,24.63815435,55.66877636,184.0603951,1.212731935,45.19749142,209.488345,4.573161379,2.255559587
UCLA,1956,10,5.5,13.7,40.1,94.2,0.5,51.8,168.3,3.2,1.2,5.5,13.7,40.1,94.2,0.5,51.8,168.3,3.2,1.2
UCLA,1957,10,8.4,17.1,49.1,100.1,0.4,48.4,180.7,3.7, ,6.08,14.38,41.9,95.38,0.48,51.12,170.78,3.3,1.2
UCLA,1958,10,7.2,15.2,47.4,99.3,0.9,50.4,197,3.9,1.1,6.304,14.544,43,96.164,0.564,50.976,176.024,3.42,1.18
UCLA,1959,10,9.6,18.3,52.5,118.1,1,51.8,197.8,3.8,1.2,6.9632,15.2952,44.9,100.5512,0.6512,51.1408,180.3792,3.496,1.184
UCLA,1960,10,9.8,18.6,52.7,109.2,0.3,44.6,153.5,3.4,0.8,7.53056,15.95616,46.46,102.28096,0.58096,49.83264,175.00336,3.4768,1.1072
UCLA,1961,11,6.8,14.4,47.5,78.5,0.4,40.4,151.3,3.7,1.3,7.384448,15.644928,46.668,97.524768,0.544768,47.946112,170.262688,3.52144,1.14576
UCLA,1962,10,7.8,16.3,47.9,92.4,0.3,57.1,215.5,3.8, ,7.4675584,15.7759424,46.9144,96.4998144,0.4958144,49.7768896,179.3101504,3.577152,1.14576
UCLA,1963,10,10.3,19.9,51.8,133.9,0.8,50.9,221.3,4.3,2,8.03404672,16.60075392,47.89152,103.9798515,0.55665152,50.00151168,187.7081203,3.7217216,1.316608
UCLA,1964,10,10,18.9,52.9,130.4,1,56.7,254.9,4.5, ,8.427237376,17.06060314,48.893216,109.2638812,0.645321216,51.34120934,201.1464963,3.87737728,1.316608
UCLA,1965,11,10.7,21.4,50.2,136.4,0.9,42.9,168.5,3.9,1,8.881789901,17.92848251,49.1545728,114.691105,0.696256973,49.65296748,194.617197,3.881901824,1.2532864
UCLA,1966,10,10.7,22.2,48.2,139.7,0.5,37.7,105.5,2.8,0.8,9.245431921,18.78278601,48.96365824,119.692884,0.657005578,47.26237398,176.7937576,3.665521459,1.16262912
UCLA,1967,10,9.3,19.1,48.7,110.5,0.5,47,175,3.7,1.7,9.256345537,18.84622881,48.91092659,117.8543072,0.625604463,47.20989918,176.4350061,3.672417167,1.270103296
UCLA,1968,10,13.8,26.7,51.7,167.6,0.7,49,184.5,3.8, ,10.16507643,20.41698304,49.46874127,127.8034457,0.64048357,47.56791935,178.0480049,3.697933734,1.270103296
UCLA,1969,10,12.1,27.8,43.5,135.8,0.6,45.7,123.7,2.7,0.5,10.55206114,21.89358644,48.27499302,129.4027566,0.632386856,47.19433548,167.1784039,3.498346987,1.116082637
UCLA,1970,11,15.7,33.8,46.5,233.9,1.5,45.5,151,3.3,1.2,11.58164891,24.27486915,47.91999442,150.3022053,0.805909485,46.85546838,163.9427231,3.45867759,1.132866109
UCLA,1971,10,11,21.1,52.1,141.4,1.1,50.2,192.8,3.8, ,11.46531913,23.63989532,48.75599553,148.5217642,0.864727588,47.52437471,169.7141785,3.526942072,1.132866109
UCLA,1972,11,12.2,24,50.8,186.4,1,49.9,175.4,3.5, ,11.61225531,23.71191626,49.16479643,156.0974114,0.89178207,47.99949976,170.8513428,3.521553657,1.132866109
UCLA,1973,11,14.4,26.2,54.9,151.6,0.9,46.3,175.6,3.8,1.1,12.16980424,24.209533,50.31183714,155.1979291,0.893425656,47.65959981,171.8010742,3.577242926,1.126292888
UCLA,1974,11,11.9,21.3,56,154.5,0.8,48.4,197.5,4.1,1.1,12.1158434,23.6276264,51.44946971,155.0583433,0.874740525,47.80767985,176.9408594,3.681794341,1.12103431
UCLA,1975,12,12.2,24.5,49.7,153.5,1,44.8,187.6,4.2,1.5,12.13267472,23.80210112,51.09957577,154.7466746,0.89979242,47.20614388,179.0726875,3.785435473,1.196827448
UCLA,1976,12,14.7,27.3,53.7,145,0.8,43,147.5,3.4,0.6,12.64613977,24.5016809,51.61966062,152.7973397,0.879833936,46.3649151,172.75815,3.708348378,1.077461958
UCLA,1977,11,14.5,25.8,56,174.1,0.6,48.4,154.2,3.2,1,13.01691182,24.76134472,52.49572849,157.0578718,0.823867149,46.77193208,169.04652,3.606678702,1.061969567
UCLA,1978,12,11.8,22.5,52.6,145.7,0.8,49.5,165.8,3.4,1,12.77352945,24.30907577,52.51658279,154.7862974,0.819093719,47.31754567,168.397216,3.565342962,1.049575653
UCLA,1979,11,15,26,57.7,182.9,1.4,44.4,176.8,4,1.4,13.21882356,24.64726062,53.55326624,160.4090379,0.935274975,46.73403653,170.0777728,3.65227437,1.119660523
UCLA,1980,11,17.4,30.6,56.7,185.5,0.8,42.1,121.4,2.9,0.7,14.05505885,25.8378085,54.18261299,165.4272303,0.90821998,45.80722923,160.3422182,3.501819496,1.035728418
UCLA,1981,12,14.8,29.3,50.6,177.3,0.8,44.8,170.8,3.8,0.8,14.20404708,26.5302468,53.46609039,167.8017843,0.886575984,45.60578338,162.4337746,3.561455597,0.988582735
UCLA,1982,12,17.8,32.2,55.4,200.5,1.3,40.8,126.9,3.1,0.9,14.92323766,27.66419744,53.85287231,174.3414274,0.969260787,44.6446267,155.3270197,3.469164477,0.970866188
UCLA,1983,12,18.3,30.8,59.6,220.9,1,42.2,149.8,3.6,1.3,15.59859013,28.29135795,55.00229785,183.6531419,0.97540863,44.15570136,154.2216157,3.495331582,1.03669295
UCLA,1984,12,16,29.3,54.7,198,1.2,37.6,156.3,4.2,1.2,15.67887211,28.49308636,54.94183828,186.5225135,1.020326904,42.84456109,154.6372926,3.636265265,1.06935436
UCLA,1985,12,20.3,33.4,60.8,220.5,0.8,33.7,71.3,2.1,1.1,16.60309768,29.47446909,56.11347062,193.3180108,0.976261523,41.01564887,137.9698341,3.329012212,1.075483488
UCLA,1986,12,17.6,32.1,54.8,181.5,0.8,40.6,122.8,3,1.3,16.80247815,29.99957527,55.8507765,190.9544087,0.941009218,40.9325191,134.9358673,3.26320977,1.12038679
UCLA,1987,12,16.8,33,51,189.7,1.4,34.3,93.4,2.7,0.6,16.80198252,30.59966022,54.8806212,190.7035269,1.032807375,39.60601528,126.6286938,3.150567816,1.016309432
UCLA,1988,12,16.1,30.7,52.4,174.3,0.9,36.5,99.5,2.7,0.8,16.66158601,30.61972817,54.38449696,187.4228215,1.0062459,38.98481222,121.202955,3.060454253,0.973047546
UCLA,1989,11,15.8,28.7,55.1,163.2,0.7,43.4,176.8,4.1,2,16.48926881,30.23578254,54.52759757,182.5782572,0.94499672,39.86784978,132.322364,3.268363402,1.178438037
UCLA,1990,11,12.8,25.2,50.9,168.4,0.9,48.2,197.6,4.1,2.5,15.75141505,29.22862603,53.80207805,179.7426058,0.935997376,41.53427982,145.3778912,3.434690722,1.442750429
UCLA,1991,12,17.8,33.6,52.9,220.1,0.8,35.8,102.4,2.9,1.1,16.16113204,30.10290082,53.62166244,187.8140846,0.908797901,40.38742386,136.782313,3.327752577,1.374200343
