School,year,offPassYd,offRushYd,offRushYdAvg,defPassYd,defRushYd,defRushYdAvg,difTakaways,offTDpP,defTDpP,totPenalties,offPassYdAvg,defPassYdAvg,offTD,defTD,runAvgoffPassYd,runAvgoffRushYd,runAvgoffRushYdAvg,runAvgdefPassYd,runAvgdefRushYd,runAvgdefRushYdAvg,runAvgdifTakeaways,runAvgoffTDpP,runAvgdefTDpP,runAvgtotPenalties,runAvgoffPassYdAvg,runAvgdefPassYdAvg,runAvgoffTD,runAvgdefTD
Maryland,1975,141.6,202.3,4.2,87.1,142,3.2,,0.043939394,0.024793388,,7.78021978,5.512658228,2.9,1.5,140.7165661,170.5418895,3.569623977,126.9938573,154.69142,3.259504126,,0.032380791,0.021362928,,6.782969156,6.561330644,2.267954242,1.432546262
Maryland,1976,101.5,239.5,4.4,86.4,107,2.8,,0.044378698,0.016216216,,7.748091603,5.173652695,3,0.9,134.8340812,180.8856061,3.69418038,120.9047787,147.537707,3.190578507,,0.034180477,0.020590921,,6.927737523,6.353178952,2.377761105,1.352664323
Maryland,1977,149.3,170,3.6,103.8,155.4,3.4,,0.039393939,0.025518341,,8.114130435,6.142011834,2.6,1.6,137.003969,179.2527652,3.680053323,118.3390619,148.7170509,3.221991731,,0.034962497,0.021330034,,7.10569646,6.321503884,2.411096939,1.389764674
Maryland,1978,134.8,171.5,3.5,108.5,126.3,2.9,,0.034023669,0.020967742,,6.984455959,5.864864865,2.3,1.3,136.6733737,178.0898504,3.653045325,116.8632026,145.3544933,3.173692971,,0.034821672,0.02127569,,7.087510385,6.253008031,2.394432399,1.376299973
Maryland,1979,104.7,193.7,3.8,88.5,150.6,3.1,,0.026912181,0.019117647,,5.481675393,4.538461538,1.9,1.3,131.8773676,180.4313728,3.675088526,112.6087222,146.1413193,3.162639025,,0.033635249,0.020951984,,6.846635136,5.995826057,2.320267539,1.364854977
Maryland,1980,109.7,161.2,3.4,127.3,108.9,2.8,,0.027950311,0.019575856,,6.452941176,5.632743363,1.8,1.2,128.5507625,177.5466669,3.633825247,114.8124139,140.5551214,3.108243172,,0.032782508,0.020745565,,6.787581042,5.941363653,2.242227408,1.340126731
Maryland,1981,177.1,155.8,3.4,265,83.9,2.3,,0.032967033,0.025906736,,6.487179487,6.543209877,2.4,2,135.8331481,174.2846669,3.59875146,137.3405518,132.0568532,2.987006696,,0.032810187,0.02151974,,6.742520809,6.031640587,2.265893297,1.439107721
Maryland,1982,197.3,186.8,4.3,189.2,79.9,2.4,,0.051136364,0.027950311,,7.200729927,6.025477707,3.6,1.8,145.0531759,176.1619668,3.703938741,145.119469,124.2333252,2.898955692,,0.035559113,0.022484326,,6.811252177,6.030716155,2.466009302,1.493241563
Maryland,1983,213.6,166.3,4.2,176.1,157.7,3.9,,0.041791045,0.034833091,,7.711191336,6.200704225,2.8,2.4,155.3351995,174.6826718,3.77834793,149.7665487,129.2533264,3.049112338,,0.036493903,0.024336641,,6.94624305,6.056214365,2.516107907,1.629255328
Maryland,1984,216.8,192.3,4.4,185.8,139.3,3.7,,0.052173913,0.038343558,,8.501960784,6.659498208,3.6,2.5,164.5549196,177.325271,3.87159574,155.1715664,130.7603275,3.146745487,,0.038845905,0.026437678,,7.179600711,6.146706942,2.678691721,1.759867029
Maryland,1985,206.3,169.9,4,164.3,115.3,3,,0.044117647,0.02293578,,7.934615385,6.2,3,1.5,170.8166816,176.2114804,3.890856379,156.5408314,128.4412783,3.124733664,,0.039636666,0.025912394,,7.292852912,6.1547009,2.726887963,1.720886975
Maryland,1986,248,136.1,3.4,231.3,148.2,3.6,,0.040277778,0.031413613,,7.678018576,6.627507163,2.9,2.4,182.3941794,170.1947583,3.817227922,167.7547067,131.4050866,3.196023614,,0.039732833,0.026737576,,7.350627761,6.22562184,2.752854768,1.822753929
Maryland,1987,249.8,88.8,2.5,181.2,191.3,4,,0.030428769,0.037786775,,6.8815427,6.969230769,2.2,2.8,192.5050525,157.9855446,3.619643734,169.7715007,140.3893236,3.316620072,,0.038337223,0.028394956,,7.280265002,6.337163179,2.669926553,1.969340839
Maryland,1988,191,162.3,3.7,232.5,177.1,4.1,,0.037089872,0.043715847,,7.234848485,7.648026316,2.6,3.2,192.2792946,158.6327129,3.631697174,179.1807756,145.8959251,3.434127061,,0.03815012,0.03069309,,7.273452524,6.53379265,2.65943757,2.153939713
Maryland,1989,228.2,132.6,3.3,179.2,195.6,4.1,,0.030598053,0.036585366,,7.153605016,6.865900383,2.2,2.7,197.6674004,154.727806,3.581942598,179.1836593,153.3515363,3.534008002,,0.03701731,0.031576931,,7.255475398,6.58360881,2.590521935,2.235848756
Maryland,1990,231.2,84.2,2.6,181.7,133.1,3.2,,0.027417027,0.029895366,,6.282608696,7.09765625,1.9,2,202.6972904,144.1486351,3.434651208,179.5611104,150.3138059,3.483906802,,0.035577268,0.031324696,,7.109545393,6.660715926,2.486943644,2.200471443
Maryland,1991,165,106.8,2.9,230.5,190.7,3.9,,0.021645022,0.036175711,,5,7.975778547,1.5,2.8,197.0426968,138.5463398,3.354453527,187.2019438,156.371735,3.546320782,,0.033487431,0.032052349,,6.793113584,6.857975319,2.338902098,2.290400726
Maryland,1992,329.8,136.6,3.5,269.8,204.4,4.8,,0.038372093,0.058201058,,7.062098501,8.077844311,3.3,4.4,216.9562923,138.2543888,3.376285498,199.5916522,163.5759747,3.734372664,,0.03422013,0.035974655,,6.833461321,7.040955668,2.483066783,2.606840618
Maryland,1993,347.5,92.1,2.7,235.7,317.3,6.3,,0.041237113,0.078145695,,8.081395349,9.390438247,3.2,5.9,236.5378484,131.3312305,3.274842673,205.0079044,186.6345785,4.119216765,,0.035272678,0.042300311,,7.020651426,7.393378055,2.590606766,3.100814525
Maryland,1994,276.1,94.3,3.3,196.4,238,4.9,,0.044182622,0.044117647,,7.097686375,7.411320755,3,3.3,242.4721712,125.7765459,3.278616272,203.7167187,194.3393917,4.23633425,,0.036609169,0.042572911,,7.032206668,7.39606946,2.652015751,3.130692346
Maryland,1995,219.2,97.4,2.8,193.5,157,3.8,,0.032400589,0.034530387,,6.662613982,6.302931596,2.2,2.5,238.9813455,121.520064,3.206823831,202.1842109,188.738483,4.170884113,,0.035977882,0.041366533,,6.976767765,7.23209878,2.584213388,3.036088494
Maryland,1996,135,135.5,3.1,179.2,140.8,3.3,,0.028064993,0.037463977,,5.555555556,6.612546125,1.9,2.6,223.3841437,123.6170544,3.190800257,198.7365793,181.5477105,4.040251496,,0.034790949,0.040781149,,6.763585934,7.139165882,2.48158138,2.97067522
Maryland,1997,174.3,88.5,2.3,227.2,174.6,4.2,,0.026898734,0.055232558,,6.835294118,8.291970803,1.7,3.8,216.0215221,118.3494963,3.057180218,203.0060924,180.505554,4.064213771,,0.033607117,0.042948861,,6.774342161,7.31208662,2.364344173,3.095073937
Maryland,1998,117.1,161.2,3.8,202,159,3.9,,0.03125,0.038848921,,5.523584906,6.965517241,2,2.7,201.1832938,124.7770718,3.168603185,202.8551785,177.2797209,4.039581706,,0.033253549,0.04233387,,6.586728573,7.260101213,2.309692547,3.035812847
Maryland,1999,143.6,231.4,5.2,247.5,126.4,3.4,,0.042105263,0.043600563,,6.587155963,7.388059701,2.8,3.1,192.5457997,140.7705111,3.473312708,209.5519018,169.6477627,3.94364445,,0.034581306,0.042523874,,6.586792681,7.279294987,2.383238665,3.04544092
Maryland,2000,211.1,124.1,3.6,253.9,186.1,4.1,-0.3,0.039938556,0.045336788,13.7,6.990066225,8.06031746,2.6,3.5,195.3289298,138.2699344,3.492315802,216.2041165,172.1155983,3.967097782,-0.3,0.035384894,0.042945811,13.7,6.647283713,7.396448358,2.415752865,3.113624782
Maryland,2001,219,220.7,4.6,240.5,90.6,2.6,-1.5,0.05296343,0.028011204,12.8,6.952380952,6.643646409,4.2,2,198.8795903,150.6344442,3.658468431,219.848499,159.8882586,3.762033115,-0.48,0.038021674,0.04070562,13.565,6.693048299,7.283528065,2.683389935,2.946581064
Maryland,2002,190.6,198.8,4.7,210.1,128.6,3.4,-0.1,0.051987768,0.025862069,13.4,8.251082251,6.627760252,3.4,1.8,197.6376518,157.8592776,3.814698167,218.3862242,155.1950198,3.707728148,-0.423,0.040116588,0.038479087,13.54025,6.926753392,7.185162893,2.790881445,2.774593905
Maryland,2003,230.4,191.3,4.5,179,129.4,3.5,0,0.046941679,0.030627871,12.5,8.287769784,6.325088339,3.3,2,202.552004,162.875386,3.917493442,212.4782905,151.3257668,3.676568926,-0.35955,0.041140352,0.037301405,13.3842125,7.130905851,7.05615171,2.867249228,2.658404819
Maryland,2004,178.5,119.5,2.9,172.2,143.1,3.3,0.8,0.026239067,0.027417027,11.7,6.444043321,6.498113208,1.8,1.9,198.9442034,156.3690781,3.764869425,206.436547,150.0919018,3.620083587,-0.1856175,0.038905159,0.035818748,13.13158063,7.027876471,6.972445935,2.707161844,2.544644096
Maryland,2005,249.1,134.8,3.4,184.8,165.7,4,0.5,0.040730337,0.039039039,11.7,7.808777429,7.421686747,2.9,2.6,206.4675729,153.1337164,3.710139012,203.1910649,152.4331165,3.677071049,-0.082774875,0.039178936,0.036301792,12.91684353,7.145011615,7.039832057,2.736087567,2.552947482
Maryland,2006,183.1,130.2,3.8,197.7,162.9,4.6,0.5,0.03807947,0.03610675,10.1,7.096899225,7.010638298,2.3,2.3,202.962437,149.6936589,3.72361816,202.3674052,154.003149,3.815510391,0.004641356,0.039014016,0.036272536,12.494317,7.137794756,7.035452993,2.670674432,2.515005359
Maryland,2007,203.4,137.5,3.4,210.7,147.3,4.1,-0.6,0.042962963,0.035242291,11.2,7.646616541,6.605015674,2.9,2.4,203.0280714,147.8646101,3.675075436,203.6172944,152.9976767,3.858183833,-0.086054847,0.039606358,0.036117999,12.30016945,7.214118024,6.970887395,2.705073268,2.497754556
Maryland,2008,206.7,144,4.3,218.2,146.7,3.9,0.6,0.040498442,0.035561878,9.8,6.732899023,6.652439024,2.6,2.5,203.5788607,147.2849186,3.76881412,205.8047002,152.0530252,3.864456258,0.01685338,0.039740171,0.036034581,11.92514403,7.141935174,6.923120139,2.689312277,2.498091372
Maryland,2009,210.7,105.8,3.1,245.5,150.8,3.9,0.5,0.031390135,0.051395007,11.5,6.443425076,8.238255034,2.1,3.5,204.6470316,141.0621808,3.668492002,211.7589952,151.8650714,3.869787819,0.089325373,0.038487665,0.038338645,11.86137243,7.037158659,7.120390374,2.600915436,2.648377666
Maryland,2010,214.7,138.2,4.1,227.8,124.5,3.4,-1.1,0.058544304,0.03187251,15.1,7.180602007,5.932291667,3.7,2.4,206.1549769,140.6328537,3.733218202,214.1651459,147.7603107,3.799319646,-0.089073433,0.041496161,0.037368724,12.34716656,7.058675161,6.942175568,2.76577812,2.611121016
Maryland,2011,210.3,169.3,4.8,237.4,219.8,4.7,-0.4,0.035063114,0.052496799,9.4,5.809392265,7.633440514,2.5,4.1,206.7767303,144.9329256,3.893235472,217.650374,158.5662641,3.934421699,-0.135712418,0.040531204,0.039637936,11.90509158,6.871282727,7.04586531,2.725911402,2.834452864
Maryland,2012,181.8,103,2.6,207.5,129.3,3.5,0.8,0.035603715,0.045722714,9.6,7.185770751,6.758957655,2.3,3.1,203.0302208,138.6429868,3.699250151,216.1278179,154.1763245,3.869258444,0.004644445,0.039792081,0.040550652,11.55932784,6.918455931,7.002829161,2.662024692,2.874284934
Maryland,2013,248.5,148.4,4.1,225.1,149.3,3.7,0.5,0.040875912,0.039348711,9.5,7.789968652,6.719402985,2.8,2.9,209.8506877,140.1065388,3.759362628,217.4736452,153.4448758,3.843869678,0.078947778,0.039954655,0.040370361,11.25042867,7.049182839,6.960315235,2.682720988,2.878142194
Maryland,2014,251.7,150.6,4.1,250.3,198.3,4.3,0,0.054519369,0.033214709,12.8,7.558558559,6.535248042,3.8,2.8,216.1280845,141.6805579,3.810458234,222.3975985,160.1731444,3.912289226,0.067105611,0.042139362,0.039297013,11.48286437,7.125589197,6.896555156,2.85031284,2.866420865
Massachusetts,2012,186.7,91.6,2.7,235.8,225.6,5.3,0.7,0.021067416,0.069252078,14.5,5.045945946,7.993220339,1.5,5,186.7,91.6,2.7,235.8,225.6,5.3,0.7,0.021067416,0.069252078,14.5,5.045945946,7.993220339,1.5,5
Massachusetts,2013,150.6,121.8,3.3,213,233.5,5.7,0.8,0.015384615,0.060278207,9.6,5.265734266,8.949579832,1,3.9,181.285,96.13,2.79,232.38,226.785,5.36,0.715,0.020214996,0.067905997,13.765,5.078914194,8.136674263,1.425,4.835
Massachusetts,2014,306.7,102.9,3.2,236.9,198.6,4.6,0.5,0.051175657,0.048780488,14.7,7.725440806,6.768571429,3.7,3.8,200.09725,97.1455,2.8515,233.058,222.55725,5.246,0.68275,0.024859095,0.065037171,13.90525,5.475893186,7.931458838,1.76625,4.67975
McNeese State,1975,124.3,227,4.1,108,178.1,3.9,,0.037483266,0.034976153,,6.507853403,6.315789474,2.8,2.2,124.3,227,4.1,108,178.1,3.9,,0.037483266,0.034976153,,6.507853403,6.315789474,2.8,2.2
McNeese State,1976,90,237.9,3.7,97.7,159.5,3.8,,0.038653367,0.035117057,,5.696202532,5.647398844,3.1,2.1,119.155,228.635,4.04,106.455,175.31,3.885,,0.037658781,0.034997288,,6.386105772,6.215530879,2.845,2.185
McNeese State,1977,89.5,182,3.5,109.2,155.5,3.2,,0.025531915,0.02283105,,5.028089888,6.5,1.8,1.5,114.70675,221.63975,3.959,106.86675,172.3385,3.78225,,0.035839751,0.033172353,,6.18240339,6.258201247,2.68825,2.08225
McNeese State,1978,107.2,216.3,3.9,131.4,207.6,4.1,,0.040229885,0.023743017,,7.393103448,6.227488152,2.8,1.7,113.5807375,220.8387875,3.95015,110.5467375,177.627725,3.8299125,,0.036498271,0.031757952,,6.364008398,6.253594283,2.7050125,2.0249125
McNeese State,1979,81.3,187.1,3.6,116.4,121.3,3.1,,0.032307692,0.020168067,,6.253846154,5.56937799,2.1,1.2,108.7386269,215.7779694,3.8976275,111.4247269,169.1785663,3.720425625,,0.035869685,0.030019469,,6.347484062,6.150961839,2.614260625,1.901175625
McNeese State,1980,86.7,295.3,4.8,176.7,124.7,3.3,,0.042699725,0.02245509,,7.672566372,6.030716724,3.1,1.5,105.4328328,227.706274,4.032983375,121.2160178,162.5067813,3.657361781,,0.036894191,0.028884812,,6.546246408,6.132925072,2.687121531,1.840999281
McNeese State,1981,123.7,281.9,5,154.2,152.5,3.9,,0.050919378,0.033950617,,8.773049645,6.0234375,3.6,2.2,108.1729079,235.8353329,4.178035869,126.1636152,161.0057641,3.693757514,,0.038997969,0.029644683,,6.880266894,6.116501936,2.824053302,1.894849389
Memphis,1960,96.2,278.2,5.7,100.1,107.2,2.8,,0.066993464,0.020689655,,7.515625,5.186528497,4.1,1.2,96.2,278.2,5.7,100.1,107.2,2.8,,0.066993464,0.020689655,,7.515625,5.186528497,4.1,1.2
Memphis,1961,134.9,234.1,5.4,93,121.7,3.1,,0.076797386,0.014754098,,7.708571429,4.266055046,4.7,0.9,102.005,271.585,5.655,99.035,109.375,2.845,,0.068464052,0.019799322,,7.544566964,5.04845748,4.19,1.155
Memphis,1962,99.2,218.4,4.3,62.9,84.2,2.4,,0.0640625,0.022633745,,7.240875912,4.9140625,4.1,1.1,101.58425,263.60725,5.45175,93.61475,105.59875,2.77825,,0.067803819,0.020224485,,7.499013307,5.028298233,4.1765,1.14675
Memphis,1963,74.7,229.2,4.5,80.4,83.3,2.4,,,0.012,,7.114285714,5.088607595,,0.6,97.5516125,258.4461625,5.3089875,91.6325375,102.2539375,2.7215125,,0.067803819,0.018990812,,7.441304168,5.037344637,4.1765,1.0647375
Memphis,1964,128.1,147.3,4,141.1,116.9,3.1,,0.039383562,0.024875622,,6.04245283,6.32735426,2.3,1.5,102.1338706,241.7742381,5.112639375,99.05265688,104.4508469,2.778285625,,0.063540781,0.019873534,,7.231476467,5.230846081,3.895025,1.130026875
Memphis,1965,144,203,4.5,153.4,133.8,3.5,,0.039402174,0.029985007,,5.088339223,5.401408451,2.9,2,108.41379,235.9581024,5.020743469,107.2047583,108.8532198,2.886542781,,0.05991999,0.021390255,,6.91000588,5.256430436,3.74577125,1.260522844
Memphis,1966,64.8,181.3,3.8,159.4,136,3.6,,,0.021148036,,5.225806452,5.515570934,,1.4,101.8717215,227.759387,4.837631948,115.0340446,112.9252369,2.993561364,,0.05991999,0.021353922,,6.657375966,5.295301511,3.74577125,1.281444417
Memphis,1967,186.9,186.9,3.9,168.2,181.7,3.6,,0.049099836,0.027888446,,13.64233577,6.674603175,3,2.1,114.6259633,221.630479,4.696987156,123.0089379,123.2414513,3.084527159,,0.058296967,0.022334101,,7.705119936,5.50219676,3.633905563,1.404227755
Memphis,1968,119.3,175.6,3.6,148.4,175.4,3.7,,0.046130952,0.029062087,,6.554945055,5.318996416,3.1,2.2,115.3270688,214.7259071,4.532439083,126.8175972,131.0652336,3.176848086,,0.056472065,0.023343299,,7.532593704,5.474716709,3.553819728,1.523593591
Memphis,1969,164.1,248.3,4.7,202.5,151.3,3.5,,0.05802969,0.036986301,,7.527522936,6.818181818,4.3,2.7,122.6430085,219.7620211,4.55757322,138.1699576,134.1004486,3.225320873,,0.056705708,0.025389749,,7.531833089,5.676236475,3.665746769,1.700054553
Memphis,1970,109.4,262.9,4.6,121.7,169,3.7,,0.043243243,0.036308623,,6.435294118,6.024752475,3.2,2.4,120.6565572,226.2327179,4.563937237,135.699464,139.3353813,3.296522742,,0.054686339,0.02702758,,7.367352243,5.728513875,3.595884754,1.80504637
Memphis,1971,90.9,241.8,4.4,108.5,188.9,,,0.039160839,,,5.542682927,5.452261307,2.8,2.3,116.1930736,228.5678102,4.539346652,131.6195444,146.7700741,3.296522742,,0.052357514,0.02702758,,7.093651846,5.68707599,3.476502041,1.879289414
Memphis,1972,122.1,212.9,3.8,162.2,157.5,3.6,,0.037131882,0.043165468,,5.426666667,6.286821705,2.9,3,117.0791126,226.2176387,4.428444654,136.2066127,148.379563,3.342044331,,0.050073669,0.029448263,,6.843604069,5.777037847,3.390026734,2.047396002
Memphis,1973,176.8,158.2,3.4,117.9,196.7,4,,0.040221914,0.024623803,,6.748091603,4.812244898,2.9,1.8,126.0372457,216.0149929,4.274177956,133.4606208,155.6276285,3.440737681,,0.048595906,0.028724594,,6.829277199,5.632318905,3.316522724,2.010286602
Memphis,1974,133.5,174.6,3.5,112.2,185.8,3.9,,0.033566434,0.025,,6.357142857,5.666666667,2.4,1.7,127.1566588,209.802744,4.158051262,130.2715277,160.1534843,3.509627029,,0.046341485,0.028165905,,6.758457048,5.637471069,3.179044316,1.963743612
Memphis,1975,68,200.5,3.8,82.1,175.5,3.4,,0.028963415,0.028776978,,5.271317829,4.691428571,1.9,2,118.28316,208.4073324,4.104343573,123.0457985,162.4554616,3.493182974,,0.043734774,0.028257566,,6.535386165,5.495564694,2.987187668,1.96918207
Memphis,1976,149.5,196.6,4,89.3,201.2,3.8,,0.042424242,0.028776978,,8.742690058,5.191860465,2.8,2,122.965686,206.6362325,4.088692037,117.9839288,168.2671424,3.539205528,,0.043538195,0.028335478,,6.866481749,5.45000906,2.959109518,1.973804759
Memphis,1977,155.5,161.8,3.3,141.4,197.2,3.9,,0.034732272,0.028649386,,7.736318408,6.369369369,2.4,2.1,127.8458331,199.9107976,3.970388232,121.4963394,172.607071,3.593324699,,0.042217306,0.028382564,,6.996957248,5.587913106,2.87524309,1.992734045
Memphis,1978,137.9,152.9,3.2,154.3,238.2,4.5,,0.033576642,0.044137931,,6.629807692,7.715,2.3,3.2,129.3539581,192.859178,3.854829997,126.4168885,182.4460104,3.729325994,,0.040921207,0.030745869,,6.941884814,5.90697614,2.788956627,2.173823939
Memphis,1979,102.3,162.2,3.2,126.1,186.5,3.7,,0.028449502,0.031724138,,5.219387755,5.865116279,2,2.3,125.2958644,188.2603013,3.756605497,126.3693553,183.0541088,3.724927095,,0.039050451,0.03089261,,6.683510256,5.900697161,2.670613133,2.192750348
Memphis,1980,101,131.1,3.1,113.9,224.4,4.1,,0.017460317,0.039030956,,4.764150943,5.841025641,1.1,2.9,121.6514848,179.6862561,3.658114673,124.498952,189.2559925,3.781188031,,0.035811931,0.032113361,,6.395606359,5.891746433,2.435021163,2.298837796
Memphis,1981,87.2,151.2,3.1,129.6,182.6,3.8,,0.012084592,0.031700288,,4.926553672,6.200956938,0.8,2.2,116.483762,175.4133177,3.574397472,125.2641092,188.2575936,3.784009826,,0.03225283,0.0320514,,6.175248456,5.938128009,2.189767988,2.284012126
Memphis,1982,160.1,165.1,3.7,159.6,208.8,4.2,,0.021067416,0.03862069,,6.064393939,6.939130435,1.5,2.8,123.0261977,173.86632,3.593237851,130.4144928,191.3389546,3.846408352,,0.030575018,0.033036794,,6.158620278,6.088278373,2.08630279,2.361410307
Memphis,1983,133.5,173.2,3.8,181.6,161.3,3.6,,0.038748137,0.027741083,,6.068181818,5.99339934,2.6,2.1,124.5972681,173.766372,3.624252173,138.0923189,186.8331114,3.809447099,,0.031800986,0.032242437,,6.145054509,6.074046518,2.163357372,2.322198761
Memphis,1984,135.4,175.3,4,122.6,155.4,3.4,,0.032310178,0.030120482,,7.318918919,6.009803922,2,2,126.2176779,173.9964162,3.680614347,135.768471,182.1181447,3.748030035,,0.031877365,0.031924144,,6.321134171,6.064410128,2.138853766,2.273868947
Memphis,1985,160.5,116.6,2.8,164.9,160.4,3.7,,0.021613833,0.038518519,,5.815217391,6.730612245,1.5,2.6,131.3600262,165.3869538,3.548522195,140.1382004,178.860423,3.740825529,,0.030337835,0.0329133,,6.245246654,6.164340446,2.043025701,2.322788605
Memphis,1986,93.5,126.1,2.9,166.2,193.1,3.8,,0.015384615,0.042936288,,4.410377358,7.730232558,1,3.1,125.6810223,159.4939107,3.451243866,144.0474703,180.9963595,3.7497017,,0.028094852,0.034416748,,5.97001626,6.399224263,1.886571846,2.439370314
Memphis,1987,130.5,191.6,4,135,197.5,4,,0.036585366,0.032078103,,7.457142857,6.108597285,2.4,2.3,126.4038689,164.3098241,3.533557286,142.6903498,183.4719056,3.787246445,,0.029368429,0.034065952,,6.193085249,6.355630216,1.963586069,2.418464767
Memphis,1988,184.5,160.9,3.6,161.5,171.6,3.8,,0.030172414,0.025333333,,7.292490119,5.401337793,2.1,1.9,135.1182886,163.7983505,3.543523693,145.5117973,181.6911198,3.789159478,,0.029489027,0.032756059,,6.35799598,6.212486353,1.984048159,2.340695052
Memphis,1989,129.2,168.7,3.7,243.2,174.6,4.4,,0.022321429,0.055718475,,5.926605505,8.503496503,1.5,3.8,134.2305453,164.5335979,3.566995139,160.1650277,180.6274518,3.880785556,,0.028413887,0.036200421,,6.293287408,6.556137875,1.911440935,2.559590794
Memphis,1990,134.6,193.9,3.9,219.5,136.4,3.4,,0.032857143,0.032831737,,6.696517413,6.733128834,2.3,2.4,134.2859635,168.9385582,3.616945868,169.0652736,173.993334,3.808667723,,0.029080375,0.035695119,,6.353771909,6.582686519,1.969724795,2.535652175
Memphis,1991,123.5,182.8,3.9,194.7,159.7,3.6,,0.035661218,0.033379694,,5.9375,7.08,2.4,2.4,132.668069,171.0177745,3.659403988,172.9104825,171.8493339,3.777367565,,0.030067502,0.035347805,,6.291331123,6.657283541,2.034266075,2.515304349
Memphis,1992,199.2,145.2,3.8,152.8,100.6,2.5,,0.047040971,0.026049204,,7.114285714,5.361403509,3.1,1.8,142.6478586,167.1451083,3.68049339,169.8939101,161.1619338,3.58576243,,0.032613522,0.033953015,,6.414774311,6.462901536,2.194126164,2.408008697
Memphis,1993,213.1,117.9,3.1,192.7,120.5,3.1,,0.039716312,0.030259366,,6.659375,6.338815789,2.8,2.1,153.2156798,159.7583421,3.593419381,173.3148236,155.0626438,3.512898065,,0.033678941,0.033398968,,6.451464415,6.444288674,2.285007239,2.361807392
Memphis,1994,125,129.6,3.1,145.4,106.5,2.8,,0.019259259,0.019607843,,4.770992366,5.156028369,1.3,1.3,148.9833279,155.2345908,3.519406474,169.1276001,147.7782472,3.405963356,,0.031515988,0.031330299,,6.199393607,6.251049628,2.137256154,2.202536283
