
stackhouse chester r,0,0
caito thomas,0,0
ranson arthur,0,0
hagerty jack,0,0
cozza carmen,0.1401399474081998,455
snider euil snitz,0,0
shibley william,0,0
obrien dan,0,0
finch ron,0,0
angel martin f,0,0
daly michael f,0,0
hofher jim,0.11456134274499835,3
hockenberry charles charley,0,0
glueck larry,0.054877027678188396,1
shearer coach,0,0
johnston gordon,0,0
duncan bill,0,0
anderson frank,0,0
anthony tl mark,0,0
richards wr,0,0
rudley sam,0,0
england forrest w,0,0
railsback joseph,0,0
harris ralph,0,0
osborner coach,0,0
mccray alfred,0,0
woodall john,0,0
taber edwin r,0,0
conte matt,0,0
dunlap david l,0,0
kribbs benton a,0,0
felker rockey,0.13998482729520348,454
boyd sam b,0,0
buchheit george c,0,0
staake paul,0,0
blake ft,0,0
laws vern,0,0
urban ray,0,0
daniel milton e,0,0
bumgardner max,0,0
weber le mutt,0,0
eggers graydon,0,0
bicknell sr jack,0.14029239223092194,462
cawthon pete w,0,0
bernard roland k,0,0
sauer george h,0,0
teteak dick,0,0
marshall stanley stan,0,0
chenoweth fred,0,0
wood george,0,0
miles alfred b,0,0
mathis gl doc,0,0
rockafeller harry j,0,0
berndt arthur h,0,0
waller bill,0,0
ellender bennie,0,0
mceachron gordon,0,0
hatch harold pete,0,0
picha john,0,0
borleske stanley e stan  finnegan casey c,0,0
thomas frank w,0.1428533461580054,508
richards john r,0,0
brown ernest,0,0
tullio louis j lou,0,0
campbell thomas j,0,0
friedman benny,0,0
wickhorst frank h,0,0
hatch fred m,0,0
civetti jay,0.2307139450397543,1
boyer prof  nace prof,0,0
johnson ellis t,0,0
jackson hud,0,0
lewis arthur pappy,0,0
payne devone,0,0
richeson t ray,0,0
souers jerome,0,0
bracy willis,0,0
lomax leon j,0,0
cameron jeremy,0,0
glick frank,0,0
blaik earl h red,0,0
doba bill,0.17145463318279314,4
james joe,0,0
wagner will,0,0
titchenal robert bob,0,0
ritchie m delmar,0,0
haverstick hh,0,0
wilkie howard,0,0
daugherty rr,0,0
howard wayne,0.13998482729520348,454
colbert jim,0,0
haglan jd,0,0
hawley jesse b,0,0
hughitt ernest fredrick tommy,0,0
levy marvin marv,0.13998482729520348,476
stephenson wo,0,0
bell kerwin,0.4607644030176372,1
moss perry l,0.14044483705364408,461
riley kenneth ken,0,0
peterson russ,0,0
sponaugle s woodrow,0,0
barbes john bunny,0,0
jensen lester bear,0,0
huntsman jerry,0,0
ostendarp james e jim,0.1401399474081998,455
johnson gene,0,0
reuber arthur,0,0
denning don,0,0
palmisano joe,-0.02554705240342095,2
okeson walter r,0,0
locke doug,0,0
davis william c bill,0,0
kelly george a,0,0
pepin ll,0,0
short joseph a,0,0
kelly addison w,0,0
carmont alfred,0,0
barnwell bob,0,0
coury dick,0,0
schoeppel andrew,0,0
byrd hc curley,0,0
mccollum warner,0,0
weede garfield w,0,0
peterson jack,0,0
wood alex,0.13998482729520348,454
mccutheon bob,0,0
perles george j,0.13982970718220716,455
laycock jimmye,0.1401399474081998,459
long chuck,0.13998482729520348,454
simons jr claude,0,0
donnelly charley f,0,0
holliday john doc,0.2836890269737868,1
goodwin sam,0,0
hayman george,0,0
brown chris,0,0
dykes spike,0.08826175641311729,3
mallory james,0,0
forbes stuart,0,0
kotulski dave,0,0
garrity henry m hank,0,0
mcpherson ulysses s,0,0
dunn david dave,0,0
fouhy craig,0,0
coleman cecil,0,0
baker ed,0,0
tinsley scott,0,0
turner leigh c,0,0
wall francis p,0,0
sumlin kevin,0.13998482729520348,454
moge william,0,0
morton arthur w slick,0,0
kahler robert,0,0
douglass pp,0,0
parker wallace,0,0
feix jimmy,0,0
shuck jim,-0.0268673784493354,1
scheier adam,0,0
henderson charles,0,0
richards earnest,0,0
lackey harry,0,0
nelson corky,0.22368540547624102,1
parker dick,0,0
westerman harold,0.1859601446829277,5
koch bill,0,0
hanson albert,0,0
mckenzie john,0,0
brown james,0,0
jefferies theodore l ted,0,0
petrino bobby bob,0.13998482729520348,454
mcclung thomas lee,0,0
pasini hf,0,0
depree jd,0,0
farley john wells,0,0
boales hubert,0,0
depasqua carl a,0.13998482729520348,454
dolch dave,0,0
mason charles b,0,0
mitchell stanley,0,0
bass wr,0,0
mcnally johnny blood,0,0
calloway david,0,0
ford spencer,0,0
